2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - use device 0
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - gt_file_or_folder: /mnt/f/data/xianjin_data/ane_seg
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - pred_file_or_folder: /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - mask or probability distribution: mask
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan gt_folder_or_file /mnt/f/data/xianjin_data/ane_seg...
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan pred_folder_or_file /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined...
2022-02-11 15:25:44 [MainThread] INFO [StudyEvaluater] - instance number: 563. start evaluating...
2022-02-11 15:26:07 [MainThread] INFO [StudyEvaluater] - (1 in 563) XJTr0000:	ap: 0.4933	auc: 0.6399	precision: 0.8468	recall: 0.2798	sensitivity: 0.2798	specificity: 1.0000	dsc: 0.4206	hd95: 17.7465	tp: 785	fp: 142	fn: 2021	tn: 46134396	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:09:03 [MainThread] INFO [StudyEvaluater] - (348 in 563) XJTr0350:	ap: 0.4200	auc: 0.9371	precision: 0.4030	recall: 0.8742	sensitivity: 0.8742	specificity: 1.0000	dsc: 0.5517	hd95: 58.1270	tp: 646	fp: 957	fn: 93	tn: 109574496	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:10:10 [MainThread] INFO [StudyEvaluater] - (349 in 563) XJTr0351:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 51.1840	tp: 0	fp: 44	fn: 1396	tn: 109836896	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 20:11:18 [MainThread] INFO [StudyEvaluater] - (350 in 563) XJTr0352:	ap: 0.5516	auc: 0.9238	precision: 0.6793	recall: 0.8477	sensitivity: 0.8477	specificity: 1.0000	dsc: 0.7542	hd95: 69.3560	tp: 2838	fp: 1340	fn: 510	tn: 110095792	per_target_precision: 0.1667	per_target_recall: 0.5000	per_target_tp: 1	per_target_fp: 5	per_target_fn: 1
2022-02-11 20:12:24 [MainThread] INFO [StudyEvaluater] - (351 in 563) XJTr0353:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 102.8591	tp: 0	fp: 406	fn: 256	tn: 110361962	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 20:13:29 [MainThread] INFO [StudyEvaluater] - (352 in 563) XJTr0354:	ap: 0.5699	auc: 0.7008	precision: 0.9390	recall: 0.4016	sensitivity: 0.4016	specificity: 1.0000	dsc: 0.5626	hd95: 3.1623	tp: 508	fp: 33	fn: 757	tn: 110361326	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:14:37 [MainThread] INFO [StudyEvaluater] - (353 in 563) XJTr0355:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 191.1370	tp: 0	fp: 574	fn: 511	tn: 110623683	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 20:15:44 [MainThread] INFO [StudyEvaluater] - (354 in 563) XJTr0356:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 62.5971	tp: 0	fp: 739	fn: 348	tn: 110885825	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 20:16:50 [MainThread] INFO [StudyEvaluater] - (355 in 563) XJTr0357:	ap: 0.2768	auc: 0.6708	precision: 0.3829	recall: 0.3415	sensitivity: 0.3415	specificity: 1.0000	dsc: 0.3610	hd95: 84.0504	tp: 139	fp: 224	fn: 268	tn: 110886281	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:17:58 [MainThread] INFO [StudyEvaluater] - (356 in 563) XJTr0358:	ap: 0.4915	auc: 0.9102	precision: 0.5729	recall: 0.8203	sensitivity: 0.8203	specificity: 1.0000	dsc: 0.6746	hd95: 49.9460	tp: 1242	fp: 926	fn: 272	tn: 110884472	per_target_precision: 0.6667	per_target_recall: 1.0000	per_target_tp: 2	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:19:06 [MainThread] INFO [StudyEvaluater] - (357 in 563) XJTr0359:	ap: 0.2818	auc: 0.7434	precision: 0.3202	recall: 0.4868	sensitivity: 0.4868	specificity: 1.0000	dsc: 0.3863	hd95: 94.7716	tp: 665	fp: 1412	fn: 701	tn: 111146278	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 20:20:14 [MainThread] INFO [StudyEvaluater] - (358 in 563) XJTr0360:	ap: 0.6180	auc: 0.7882	precision: 0.9478	recall: 0.5765	sensitivity: 0.5765	specificity: 1.0000	dsc: 0.7169	hd95: 1.8028	tp: 2612	fp: 144	fn: 1919	tn: 111144381	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:21:21 [MainThread] INFO [StudyEvaluater] - (359 in 563) XJTr0361:	ap: 0.6245	auc: 0.8735	precision: 0.8754	recall: 0.7471	sensitivity: 0.7471	specificity: 1.0000	dsc: 0.8062	hd95: 1.2247	tp: 576	fp: 82	fn: 195	tn: 111148203	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:22:29 [MainThread] INFO [StudyEvaluater] - (360 in 563) XJTr0362:	ap: 0.3957	auc: 0.6215	precision: 0.6700	recall: 0.2430	sensitivity: 0.2430	specificity: 1.0000	dsc: 0.3567	hd95: 42.9296	tp: 810	fp: 399	fn: 2523	tn: 111145324	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 20:23:37 [MainThread] INFO [StudyEvaluater] - (361 in 563) XJTr0363:	ap: 0.0523	auc: 0.5741	precision: 0.0304	recall: 0.1481	sensitivity: 0.1481	specificity: 1.0000	dsc: 0.0505	hd95: 77.0912	tp: 80	fp: 2549	fn: 460	tn: 111145967	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 20:24:44 [MainThread] INFO [StudyEvaluater] - (362 in 563) XJTr0364:	ap: 0.1710	auc: 0.7427	precision: 0.0993	recall: 0.4854	sensitivity: 0.4854	specificity: 1.0000	dsc: 0.1648	hd95: 164.2444	tp: 233	fp: 2114	fn: 247	tn: 111408606	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 20:25:52 [MainThread] INFO [StudyEvaluater] - (363 in 563) XJTr0365:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 81.9603	tp: 0	fp: 996	fn: 517	tn: 111671831	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 20:26:58 [MainThread] INFO [StudyEvaluater] - (364 in 563) XJTr0366:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 58.2728	tp: 0	fp: 83	fn: 233	tn: 111673028	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 20:28:04 [MainThread] INFO [StudyEvaluater] - (365 in 563) XJTr0367:	ap: 0.5131	auc: 0.5491	precision: 0.9771	recall: 0.0982	sensitivity: 0.0982	specificity: 1.0000	dsc: 0.1784	hd95: 5.1865	tp: 128	fp: 3	fn: 1176	tn: 111672037	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:28:29 [MainThread] INFO [StudyEvaluater] - (366 in 563) XJTr0368:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 293	tn: 111935195	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 20:29:36 [MainThread] INFO [StudyEvaluater] - (367 in 563) XJTr0369:	ap: 0.1599	auc: 0.6331	precision: 0.1868	recall: 0.2662	sensitivity: 0.2662	specificity: 1.0000	dsc: 0.2195	hd95: 89.8894	tp: 189	fp: 823	fn: 521	tn: 111933955	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 20:30:44 [MainThread] INFO [StudyEvaluater] - (368 in 563) XJTr0370:	ap: 0.6599	auc: 0.9194	precision: 0.9003	recall: 0.8388	sensitivity: 0.8388	specificity: 1.0000	dsc: 0.8685	hd95: 1.8028	tp: 4507	fp: 499	fn: 866	tn: 112191760	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:31:53 [MainThread] INFO [StudyEvaluater] - (369 in 563) XJTr0371:	ap: 0.2600	auc: 0.7585	precision: 0.2614	recall: 0.5171	sensitivity: 0.5171	specificity: 1.0000	dsc: 0.3473	hd95: 33.9684	tp: 303	fp: 856	fn: 283	tn: 112196190	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 20:33:00 [MainThread] INFO [StudyEvaluater] - (370 in 563) XJTr0372:	ap: 0.6455	auc: 0.8473	precision: 0.9437	recall: 0.6946	sensitivity: 0.6946	specificity: 1.0000	dsc: 0.8002	hd95: 1.5000	tp: 1442	fp: 86	fn: 634	tn: 112195470	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:34:08 [MainThread] INFO [StudyEvaluater] - (371 in 563) XJTr0373:	ap: 0.4719	auc: 0.6470	precision: 0.7968	recall: 0.2941	sensitivity: 0.2941	specificity: 1.0000	dsc: 0.4296	hd95: 33.8415	tp: 757	fp: 193	fn: 1817	tn: 112194865	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 20:35:15 [MainThread] INFO [StudyEvaluater] - (372 in 563) XJTr0374:	ap: 0.4468	auc: 0.7995	precision: 0.5941	recall: 0.5989	sensitivity: 0.5989	specificity: 1.0000	dsc: 0.5965	hd95: 56.2077	tp: 221	fp: 151	fn: 148	tn: 112197112	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:36:22 [MainThread] INFO [StudyEvaluater] - (373 in 563) XJTr0375:	ap: 0.6183	auc: 0.7728	precision: 0.9638	recall: 0.5455	sensitivity: 0.5455	specificity: 1.0000	dsc: 0.6967	hd95: 2.1213	tp: 665	fp: 25	fn: 554	tn: 112196388	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:37:29 [MainThread] INFO [StudyEvaluater] - (374 in 563) XJTr0376:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 152.1249	tp: 0	fp: 982	fn: 982	tn: 112195668	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 6	per_target_fn: 1
2022-02-11 20:38:38 [MainThread] INFO [StudyEvaluater] - (375 in 563) XJTr0377:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 89.1804	tp: 0	fp: 395	fn: 506	tn: 112196731	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 20:39:03 [MainThread] INFO [StudyEvaluater] - (376 in 563) XJTr0378:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 2763	tn: 112194869	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 20:40:10 [MainThread] INFO [StudyEvaluater] - (377 in 563) XJTr0379:	ap: 0.6303	auc: 0.9670	precision: 0.7936	recall: 0.9340	sensitivity: 0.9340	specificity: 1.0000	dsc: 0.8581	hd95: 60.4653	tp: 3438	fp: 894	fn: 243	tn: 112193057	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:41:16 [MainThread] INFO [StudyEvaluater] - (378 in 563) XJTr0380:	ap: 0.3956	auc: 0.7563	precision: 0.5349	recall: 0.5125	sensitivity: 0.5125	specificity: 1.0000	dsc: 0.5235	hd95: 75.4162	tp: 184	fp: 160	fn: 175	tn: 112197113	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 20:42:23 [MainThread] INFO [StudyEvaluater] - (379 in 563) XJTr0381:	ap: 0.5687	auc: 0.6374	precision: 1.0000	recall: 0.2748	sensitivity: 0.2748	specificity: 1.0000	dsc: 0.4312	hd95: 3.0414	tp: 1223	fp: 0	fn: 3227	tn: 112193182	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:43:31 [MainThread] INFO [StudyEvaluater] - (380 in 563) XJTr0382:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 15.6935	tp: 0	fp: 285	fn: 134	tn: 112197213	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 20:44:39 [MainThread] INFO [StudyEvaluater] - (381 in 563) XJTr0383:	ap: 0.4038	auc: 0.6469	precision: 0.6606	recall: 0.2938	sensitivity: 0.2938	specificity: 1.0000	dsc: 0.4067	hd95: 61.5463	tp: 255	fp: 131	fn: 613	tn: 112196633	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:45:45 [MainThread] INFO [StudyEvaluater] - (382 in 563) XJTr0384:	ap: 0.2214	auc: 0.6281	precision: 0.3147	recall: 0.2561	sensitivity: 0.2561	specificity: 1.0000	dsc: 0.2824	hd95: 61.3372	tp: 219	fp: 477	fn: 636	tn: 112196300	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 20:46:55 [MainThread] INFO [StudyEvaluater] - (383 in 563) XJTr0385:	ap: 0.5783	auc: 0.9642	precision: 0.6925	recall: 0.9284	sensitivity: 0.9284	specificity: 1.0000	dsc: 0.7933	hd95: 1.1180	tp: 1673	fp: 743	fn: 129	tn: 112195087	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:48:03 [MainThread] INFO [StudyEvaluater] - (384 in 563) XJTr0386:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 79.4135	tp: 0	fp: 514	fn: 23369	tn: 112173749	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 20:49:12 [MainThread] INFO [StudyEvaluater] - (385 in 563) XJTr0387:	ap: 0.4433	auc: 0.5357	precision: 0.8508	recall: 0.0714	sensitivity: 0.0714	specificity: 1.0000	dsc: 0.1318	hd95: 10.5948	tp: 5041	fp: 884	fn: 65543	tn: 112126164	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 20:50:19 [MainThread] INFO [StudyEvaluater] - (386 in 563) XJTr0388:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 102.0390	tp: 0	fp: 671	fn: 1199	tn: 112195762	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 20:51:26 [MainThread] INFO [StudyEvaluater] - (387 in 563) XJTr0389:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 58.6176	tp: 0	fp: 35	fn: 650	tn: 112196947	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 20:52:33 [MainThread] INFO [StudyEvaluater] - (388 in 563) XJTr0390:	ap: 0.5712	auc: 0.8139	precision: 0.8285	recall: 0.6277	sensitivity: 0.6277	specificity: 1.0000	dsc: 0.7143	hd95: 132.2462	tp: 865	fp: 179	fn: 513	tn: 112196075	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:53:41 [MainThread] INFO [StudyEvaluater] - (389 in 563) XJTr0391:	ap: 0.4668	auc: 0.7506	precision: 0.6830	recall: 0.5012	sensitivity: 0.5012	specificity: 1.0000	dsc: 0.5781	hd95: 35.7122	tp: 433	fp: 201	fn: 431	tn: 112196567	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 20:54:48 [MainThread] INFO [StudyEvaluater] - (390 in 563) XJTr0392:	ap: 0.4640	auc: 0.8497	precision: 0.5782	recall: 0.6994	sensitivity: 0.6994	specificity: 1.0000	dsc: 0.6331	hd95: 60.0189	tp: 377	fp: 275	fn: 162	tn: 112196818	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 20:55:54 [MainThread] INFO [StudyEvaluater] - (391 in 563) XJTr0393:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 25.2557	tp: 0	fp: 47	fn: 543	tn: 112197042	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 20:57:00 [MainThread] INFO [StudyEvaluater] - (392 in 563) XJTr0394:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 102.4793	tp: 0	fp: 41	fn: 513	tn: 112197078	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 20:58:09 [MainThread] INFO [StudyEvaluater] - (393 in 563) XJTr0395:	ap: 0.2328	auc: 0.7365	precision: 0.2291	recall: 0.4730	sensitivity: 0.4730	specificity: 1.0000	dsc: 0.3087	hd95: 104.2029	tp: 140	fp: 471	fn: 156	tn: 112196865	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 20:59:17 [MainThread] INFO [StudyEvaluater] - (394 in 563) XJTr0396:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 76.5255	tp: 0	fp: 1126	fn: 1141	tn: 112195365	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 5	per_target_fn: 1
2022-02-11 21:00:23 [MainThread] INFO [StudyEvaluater] - (395 in 563) XJTr0397:	ap: 0.3447	auc: 0.7170	precision: 0.4723	recall: 0.4340	sensitivity: 0.4340	specificity: 1.0000	dsc: 0.4523	hd95: 90.9849	tp: 401	fp: 448	fn: 523	tn: 112196260	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 21:01:32 [MainThread] INFO [StudyEvaluater] - (396 in 563) XJTr0398:	ap: 0.4279	auc: 0.8600	precision: 0.4957	recall: 0.7200	sensitivity: 0.7200	specificity: 1.0000	dsc: 0.5872	hd95: 44.1994	tp: 4881	fp: 4965	fn: 1898	tn: 112185888	per_target_precision: 0.1111	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 8	per_target_fn: 0
2022-02-11 21:02:38 [MainThread] INFO [StudyEvaluater] - (397 in 563) XJTr0399:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 38.2688	tp: 0	fp: 1541	fn: 609	tn: 112195482	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 21:03:45 [MainThread] INFO [StudyEvaluater] - (398 in 563) XJTr0400:	ap: 0.2516	auc: 0.6684	precision: 0.3347	recall: 0.3368	sensitivity: 0.3368	specificity: 1.0000	dsc: 0.3358	hd95: 2.5000	tp: 161	fp: 320	fn: 317	tn: 112196834	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 21:04:52 [MainThread] INFO [StudyEvaluater] - (399 in 563) XJTr0401:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 18.6128	tp: 0	fp: 76	fn: 108	tn: 112197448	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 21:06:00 [MainThread] INFO [StudyEvaluater] - (400 in 563) XJTr0402:	ap: 0.6017	auc: 0.9066	precision: 0.7969	recall: 0.8132	sensitivity: 0.8132	specificity: 1.0000	dsc: 0.8049	hd95: 61.5562	tp: 1236	fp: 315	fn: 284	tn: 112195797	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 21:07:07 [MainThread] INFO [StudyEvaluater] - (401 in 563) XJTr0403:	ap: 0.3414	auc: 0.6603	precision: 0.5225	recall: 0.3206	sensitivity: 0.3206	specificity: 1.0000	dsc: 0.3973	hd95: 2.2361	tp: 209	fp: 191	fn: 443	tn: 112196789	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 21:08:15 [MainThread] INFO [StudyEvaluater] - (402 in 563) XJTr0404:	ap: 0.4862	auc: 0.8686	precision: 0.6039	recall: 0.7372	sensitivity: 0.7372	specificity: 1.0000	dsc: 0.6639	hd95: 71.0440	tp: 965	fp: 633	fn: 344	tn: 112195690	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 21:09:23 [MainThread] INFO [StudyEvaluater] - (403 in 563) XJTr0405:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 109.3175	tp: 0	fp: 425	fn: 113	tn: 112197094	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 21:10:30 [MainThread] INFO [StudyEvaluater] - (404 in 563) XJTr0406:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 36.4144	tp: 0	fp: 242	fn: 139	tn: 112197251	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 21:11:36 [MainThread] INFO [StudyEvaluater] - (405 in 563) XJTr0407:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 38.9679	tp: 0	fp: 170	fn: 2717	tn: 112194745	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 21:12:45 [MainThread] INFO [StudyEvaluater] - (406 in 563) XJTr0408:	ap: 0.2906	auc: 0.5592	precision: 0.5220	recall: 0.1185	sensitivity: 0.1185	specificity: 1.0000	dsc: 0.1931	hd95: 30.8233	tp: 166	fp: 152	fn: 1235	tn: 112196079	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 21:13:52 [MainThread] INFO [StudyEvaluater] - (407 in 563) XJTr0409:	ap: 0.6755	auc: 0.8910	precision: 0.9599	recall: 0.7820	sensitivity: 0.7820	specificity: 1.0000	dsc: 0.8619	hd95: 1.4142	tp: 4309	fp: 180	fn: 1201	tn: 112191942	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 21:14:59 [MainThread] INFO [StudyEvaluater] - (408 in 563) XJTr0410:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 21.2750	tp: 0	fp: 148	fn: 283	tn: 112197201	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 21:16:06 [MainThread] INFO [StudyEvaluater] - (409 in 563) XJTr0411:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 81.4900	tp: 0	fp: 363	fn: 857	tn: 112196412	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 21:17:13 [MainThread] INFO [StudyEvaluater] - (410 in 563) XJTr0412:	ap: 0.4272	auc: 0.6154	precision: 0.7389	recall: 0.2308	sensitivity: 0.2308	specificity: 1.0000	dsc: 0.3518	hd95: 7.1659	tp: 283	fp: 100	fn: 943	tn: 112196306	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 21:18:21 [MainThread] INFO [StudyEvaluater] - (411 in 563) XJTr0413:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 28.4491	tp: 0	fp: 43	fn: 204	tn: 112197385	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
